parcel_id_clean,key_scope,parcel_id_type,parcel_display,n_findings,volumes,recommendations,record_ids
LIKIA::143,local,plot,"Plot 143, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6591
LIKIA::1430,local,plot,"Plot 1430, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7895
LIKIA::1431,local,plot,"Plot 1431, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7896
LIKIA::1432,local,plot,"Plot 1432, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7897
LIKIA::1433,local,plot,"Plot 1433, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7898
LIKIA::1434,local,plot,"Plot 1434, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7899
LIKIA::1435,local,plot,"Plot 1435, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7900
LIKIA::1436,local,plot,"Plot 1436, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_7901|annex_14_nakuru_likia_forest_excision_7902
LIKIA::1437,local,plot,"Plot 1437, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7903
LIKIA::1438,local,plot,"Plot 1438, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_7904|annex_14_nakuru_likia_forest_excision_7905
LIKIA::1439,local,plot,"Plot 1439, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7906
LIKIA::144,local,plot,"Plot 144, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6592
LIKIA::1440,local,plot,"Plot 1440, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7907
LIKIA::1441,local,plot,"Plot 1441, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7908
LIKIA::1442,local,plot,"Plot 1442, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7909
LIKIA::1443,local,plot,"Plot 1443, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7910
LIKIA::1444,local,plot,"Plot 1444, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7911
LIKIA::1445,local,plot,"Plot 1445, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7912
LIKIA::1446,local,plot,"Plot 1446, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_7913|annex_14_nakuru_likia_forest_excision_7914
LIKIA::1447,local,plot,"Plot 1447, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7915
LIKIA::1448,local,plot,"Plot 1448, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7916
LIKIA::1449,local,plot,"Plot 1449, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7917
LIKIA::145,local,plot,"Plot 145, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6593
LIKIA::1450,local,plot,"Plot 1450, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7918
LIKIA::1451,local,plot,"Plot 1451, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_7919|annex_14_nakuru_likia_forest_excision_7920
LIKIA::1452,local,plot,"Plot 1452, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7921
LIKIA::1453,local,plot,"Plot 1453, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7922
LIKIA::1454,local,plot,"Plot 1454, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7923
LIKIA::1455,local,plot,"Plot 1455, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7924
LIKIA::1456,local,plot,"Plot 1456, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7925
LIKIA::1457,local,plot,"Plot 1457, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7926
LIKIA::1458,local,plot,"Plot 1458, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7927
LIKIA::1459,local,plot,"Plot 1459, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7928
LIKIA::146,local,plot,"Plot 146, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6594
LIKIA::1460,local,plot,"Plot 1460, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_7929|annex_14_nakuru_likia_forest_excision_7930
LIKIA::1461,local,plot,"Plot 1461, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7931
LIKIA::1462,local,plot,"Plot 1462, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7932
LIKIA::1463,local,plot,"Plot 1463, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7933
LIKIA::1464,local,plot,"Plot 1464, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7934
LIKIA::1465,local,plot,"Plot 1465, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7935
LIKIA::1466,local,plot,"Plot 1466, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7936
LIKIA::1467,local,plot,"Plot 1467, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7937
LIKIA::1468,local,plot,"Plot 1468, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7938
LIKIA::1469,local,plot,"Plot 1469, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7939
LIKIA::147,local,plot,"Plot 147, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6595
LIKIA::1470,local,plot,"Plot 1470, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7940
LIKIA::1471,local,plot,"Plot 1471, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7941
LIKIA::1472,local,plot,"Plot 1472, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7942
LIKIA::1473,local,plot,"Plot 1473, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7943
LIKIA::1474,local,plot,"Plot 1474, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7944
LIKIA::1475,local,plot,"Plot 1475, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7945
LIKIA::1476,local,plot,"Plot 1476, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7946
LIKIA::1477,local,plot,"Plot 1477, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7947
LIKIA::1478,local,plot,"Plot 1478, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7948
LIKIA::1479,local,plot,"Plot 1479, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7949
LIKIA::148,local,plot,"Plot 148, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6596
LIKIA::1480,local,plot,"Plot 1480, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7950
LIKIA::1481,local,plot,"Plot 1481, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7951
LIKIA::1482,local,plot,"Plot 1482, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7952
LIKIA::1483,local,plot,"Plot 1483, Likia Forest Excision Scheme",3,2,,annex_14_nakuru_likia_forest_excision_7953|annex_14_nakuru_likia_forest_excision_7954|annex_14_nakuru_likia_forest_excision_7955
LIKIA::1484,local,plot,"Plot 1484, Likia Forest Excision Scheme",3,2,,annex_14_nakuru_likia_forest_excision_7956|annex_14_nakuru_likia_forest_excision_7957|annex_14_nakuru_likia_forest_excision_7958
LIKIA::1485,local,plot,"Plot 1485, Likia Forest Excision Scheme",3,2,,annex_14_nakuru_likia_forest_excision_7959|annex_14_nakuru_likia_forest_excision_7960|annex_14_nakuru_likia_forest_excision_7961
LIKIA::1486,local,plot,"Plot 1486, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_7962|annex_14_nakuru_likia_forest_excision_7963
LIKIA::1487,local,plot,"Plot 1487, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_7964|annex_14_nakuru_likia_forest_excision_7965
LIKIA::1488,local,plot,"Plot 1488, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7966
LIKIA::1489,local,plot,"Plot 1489, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7967
LIKIA::149,local,plot,"Plot 149, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6597
LIKIA::1490,local,plot,"Plot 1490, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7968
LIKIA::1492,local,plot,"Plot 1492, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7969
LIKIA::1493,local,plot,"Plot 1493, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7970
LIKIA::1494,local,plot,"Plot 1494, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7971
LIKIA::1495,local,plot,"Plot 1495, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_7972|annex_14_nakuru_likia_forest_excision_7973
LIKIA::1496,local,plot,"Plot 1496, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7974
LIKIA::1497,local,plot,"Plot 1497, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_7975|annex_14_nakuru_likia_forest_excision_7976
LIKIA::1498,local,plot,"Plot 1498, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7977
LIKIA::1499,local,plot,"Plot 1499, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_7978|annex_14_nakuru_likia_forest_excision_7979
LIKIA::15,local,plot,"Plot 15, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6458
LIKIA::150,local,plot,"Plot 150, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6598
LIKIA::1500,local,plot,"Plot 1500, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_7980|annex_14_nakuru_likia_forest_excision_7981
LIKIA::1501,local,plot,"Plot 1501, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7982
LIKIA::1502,local,plot,"Plot 1502, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7983
LIKIA::1503,local,plot,"Plot 1503, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7984
LIKIA::1504,local,plot,"Plot 1504, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7985
LIKIA::1505,local,plot,"Plot 1505, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7986
LIKIA::1506,local,plot,"Plot 1506, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_7987|annex_14_nakuru_likia_forest_excision_7988
LIKIA::1507,local,plot,"Plot 1507, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7989
LIKIA::1508,local,plot,"Plot 1508, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7990
LIKIA::1509,local,plot,"Plot 1509, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7991
LIKIA::151,local,plot,"Plot 151, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6599
LIKIA::1510,local,plot,"Plot 1510, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7992
LIKIA::1511,local,plot,"Plot 1511, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7993
LIKIA::1512,local,plot,"Plot 1512, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_7994|annex_14_nakuru_likia_forest_excision_7995
LIKIA::1513,local,plot,"Plot 1513, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7996
LIKIA::1514,local,plot,"Plot 1514, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7997
LIKIA::1515,local,plot,"Plot 1515, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7998
LIKIA::1516,local,plot,"Plot 1516, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_7999
LIKIA::1517,local,plot,"Plot 1517, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_8000|annex_14_nakuru_likia_forest_excision_8001
LIKIA::1518,local,plot,"Plot 1518, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_8002|annex_14_nakuru_likia_forest_excision_8003
LIKIA::1519,local,plot,"Plot 1519, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8004
LIKIA::152,local,plot,"Plot 152, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6600
LIKIA::1520,local,plot,"Plot 1520, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_8005|annex_14_nakuru_likia_forest_excision_8006
LIKIA::1521,local,plot,"Plot 1521, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8007
LIKIA::1522,local,plot,"Plot 1522, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8008
LIKIA::1523,local,plot,"Plot 1523, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8009
LIKIA::1524,local,plot,"Plot 1524, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8010
LIKIA::1525,local,plot,"Plot 1525, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8011
LIKIA::1526,local,plot,"Plot 1526, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_8012|annex_14_nakuru_likia_forest_excision_8013
LIKIA::1527,local,plot,"Plot 1527, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_8014|annex_14_nakuru_likia_forest_excision_8015
LIKIA::1528,local,plot,"Plot 1528, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_8016|annex_14_nakuru_likia_forest_excision_8017
LIKIA::1529,local,plot,"Plot 1529, Likia Forest Excision Scheme",3,2,,annex_14_nakuru_likia_forest_excision_8018|annex_14_nakuru_likia_forest_excision_8019|annex_14_nakuru_likia_forest_excision_8020
LIKIA::153,local,plot,"Plot 153, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6601
LIKIA::1530,local,plot,"Plot 1530, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8021
LIKIA::1531,local,plot,"Plot 1531, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8022
LIKIA::1532,local,plot,"Plot 1532, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8023
LIKIA::1533,local,plot,"Plot 1533, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8024
LIKIA::1534,local,plot,"Plot 1534, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_8025|annex_14_nakuru_likia_forest_excision_8026
LIKIA::1535,local,plot,"Plot 1535, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8027
LIKIA::1536,local,plot,"Plot 1536, Likia Forest Excision Scheme",3,2,,annex_14_nakuru_likia_forest_excision_8028|annex_14_nakuru_likia_forest_excision_8029|annex_14_nakuru_likia_forest_excision_8030
LIKIA::1537,local,plot,"Plot 1537, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8031
LIKIA::1538,local,plot,"Plot 1538, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8032
LIKIA::1539,local,plot,"Plot 1539, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8033
LIKIA::154,local,plot,"Plot 154, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6602
LIKIA::1540,local,plot,"Plot 1540, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8034
LIKIA::1541,local,plot,"Plot 1541, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8035
LIKIA::1542,local,plot,"Plot 1542, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8036
LIKIA::1543,local,plot,"Plot 1543, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_8037|annex_14_nakuru_likia_forest_excision_8038
LIKIA::1544,local,plot,"Plot 1544, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8039
LIKIA::1545,local,plot,"Plot 1545, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8040
LIKIA::1546,local,plot,"Plot 1546, Likia Forest Excision Scheme",3,2,,annex_14_nakuru_likia_forest_excision_8041|annex_14_nakuru_likia_forest_excision_8042|annex_14_nakuru_likia_forest_excision_8043
LIKIA::1547,local,plot,"Plot 1547, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8044
LIKIA::1548,local,plot,"Plot 1548, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8045
LIKIA::1549,local,plot,"Plot 1549, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8046
LIKIA::155,local,plot,"Plot 155, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6603
LIKIA::1550,local,plot,"Plot 1550, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8047
LIKIA::1551,local,plot,"Plot 1551, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8048
LIKIA::1552,local,plot,"Plot 1552, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8049
LIKIA::1553,local,plot,"Plot 1553, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_8050|annex_14_nakuru_likia_forest_excision_8051
LIKIA::1554,local,plot,"Plot 1554, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8052
LIKIA::1555,local,plot,"Plot 1555, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8053
LIKIA::1556,local,plot,"Plot 1556, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8054
LIKIA::156,local,plot,"Plot 156, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6604
LIKIA::1564,local,plot,"Plot 1564, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8056
LIKIA::157,local,plot,"Plot 157, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6605
LIKIA::158,local,plot,"Plot 158, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6606
LIKIA::1589,local,plot,"Plot 1589, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8058
LIKIA::159,local,plot,"Plot 159, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6607
LIKIA::1590,local,plot,"Plot 1590, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8059
LIKIA::16,local,plot,"Plot 16, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6459
LIKIA::160,local,plot,"Plot 160, Likia Forest Excision Scheme",2,2,,annex_14_nakuru_likia_forest_excision_6608|annex_14_nakuru_likia_forest_excision_6609
LIKIA::161,local,plot,"Plot 161, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6610
LIKIA::1617,local,plot,"Plot 1617, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8060
LIKIA::162,local,plot,"Plot 162, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6611
LIKIA::163,local,plot,"Plot 163, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6613
LIKIA::1632,local,plot,"Plot 1632, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8061
LIKIA::164,local,plot,"Plot 164, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6614
LIKIA::1641,local,plot,"Plot 1641, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_8062
LIKIA::165,local,plot,"Plot 165, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6615
LIKIA::166,local,plot,"Plot 166, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6616
LIKIA::167,local,plot,"Plot 167, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6617
LIKIA::168,local,plot,"Plot 168, Likia Forest Excision Scheme",1,2,,annex_14_nakuru_likia_forest_excision_6618
